molecular_weight	gravy	pI	rna_detected_percent	highest_tpm	binary_status
185.1353331	-0.352572846	5.968457985	90.27	235.0077	1
51.2572343	-1.326896552	4.924950981	100	465.5912	1
149.5977979	-0.839791356	4.203550529	99.98	390.3471	1
84.3556158	-0.140784314	6.087649345	99.98	6379.7543	1
90.0060065	-0.636734694	6.827636147	99.96	275.1967	1
117.9290446	-0.351000953	6.026604271	99.88	148.568	1
46.51991	0.177027027	6.908120155	99.95	440.3352	1
35.7266129	-0.781758958	9.579437828	54.54	132.692	1
60.3897523	-0.148741007	5.140768623	99.98	77.8203	1
34.6743546	-0.590033223	8.820516014	85.14	75.6437	1
16.9408106	-0.209756098	7.155767632	99.98	347.4665	1
25.7446162	-0.64479638	6.4489748	99.98	594.4843	1
32.61369	0.092041522	8.986908913	99.98	70.5194	1
31.4297243	-0.589285714	4.75011425	99.61	1025.6679	1
44.5235258	-0.174209246	6.385315132	99.98	868.403	1
20.3126873	-0.855026455	11.73332653	96.97	35.8405	1
76.9839063	-0.434153401	9.014501381	99.98	134.1534	1
39.0047904	-0.356695157	6.194904518	99.93	99.2502	1
27.265041	0.224904215	7.685507011	99.89	118.2295	1
53.8653618	-0.127459016	5.696824455	98.5	58.0099	1
93.2515409	-0.744970414	5.327768898	99.98	144.6	1
45.5733367	-0.874626866	6.292951775	99.95	101.1064	1
14.1271155	0.016541353	9.256193352	99.93	60.3153	1
35.6730075	-0.8215625	6.554581642	99.93	179.8746	1
51.5984133	-0.174364407	6.534403801	99.98	217.3847	1
26.0355234	0.7781893	10.04734936	99.4	138.687	1
18.8629387	-0.958682635	9.76523571	99.95	935.1663	1
50.871704	-0.152401747	6.074917412	87.94	78.0543	1
50.0888668	-0.14988764	5.460431099	15.21	44.1518	1
50.7909906	-0.125877193	6.178307533	94.89	82.2381	1
51.7694794	-0.166666667	8.710339546	99.95	862.8156	1
29.4357066	-0.026838235	4.80581646	99.98	382.5934	1
145.484212	-0.093452845	5.653228951	99.98	110.1358	1
50.4452721	-0.284841629	5.186808205	99.98	106.0794	1
40.1227665	-0.001657459	9.312603188	83.82	25.4674	1
53.6445296	-1.174893617	9.5646101	99.95	66.3323	1
48.439356	-0.450232558	8.535694695	99.91	295.5646	1
45.8074324	-0.095157385	6.446019173	99.86	987.6644	1
57.2877794	-0.203754941	8.914446449	99.58	28.0263	1
60.0102157	0.205214153	9.037129784	99.98	305.7375	1
61.6449396	-0.339421338	5.396714592	99.82	283.4113	1
54.2126159	-0.496487603	6.82689724	99.96	1410.6417	1
50.2440875	0.412727273	5.888940239	99.98	821.5374	1
183.3969401	-0.182794387	6.103507423	99.98	91.5809	1
18.4710734	-1.063095238	10.04670467	99.88	104.0398	1
49.4634276	-0.576129032	6.39162426	99.96	134.54	1
38.4548209	-0.667528736	6.032970238	51.56	94.7685	1
75.6467728	-0.584287812	5.073584938	99.88	160.1839	1
55.0689271	-0.443541667	4.872090721	99.98	120.1912	1
77.6377874	-0.419491525	8.872542	99.95	69.6617	1
11.0389941	0.381372549	6.05985508	89.02	814.5035	1
55.9302391	-0.619298246	9.149820518	99.89	130.135	1
124.1602328	-0.786287313	5.698700142	100	180.446	1
40.6728862	-0.146648045	6.493593407	99.98	682.1317	1
40.2336339	-0.025770308	6.048373604	99.96	166.7482	1
30.9831295	-0.551685393	6.898400688	99.98	640.6113	1
45.8923716	-0.101918465	7.472644997	99.82	993.0177	1
58.2798269	-0.229104478	5.507777977	99.98	1176.8338	1
43.0501044	-0.203856041	9.590655327	99.98	328.3448	1
152.2813413	-0.284699854	7.327080345	99.93	127.0268	1
100.4057424	-0.667081448	8.88169651	99.96	74.4529	1
45.3778842	0.076155718	7.500893974	99.96	53.1767	1
55.7172248	0.031185031	6.376277733	99.89	109.3311	1
11.9678118	-0.491509434	7.509931374	99.98	333.8519	1
28.0280189	-1.574152542	11.44205837	99.37	28.2926	1
61.1920052	-0.004	7.611673164	99.86	64.5453	1
89.6164815	-0.384269663	6.389066505	99.98	238.4945	1
51.991503	0.559958506	8.467164803	95.28	463.5653	1
11.2957637	-0.252525253	10.09718342	99.84	326.8689	1
99.0707827	-0.271235955	7.592006874	99.4	226.7335	1
33.0602309	-0.293288591	6.711684608	99.98	157.5686	1
57.9475802	-0.533463796	6.067642021	50.82	588.9569	1
8.9518775	-1.387012987	5.240577888	99.81	176.2131	1
39.0387552	-0.293371758	5.795724297	98.45	47.4923	1
39.8406255	-0.11826087	5.562627602	99.98	82.711	1
54.9991617	-0.214285714	8.703892708	99.93	41.7589	1
90.4957648	-0.581472081	6.707478523	99.89	182.9227	1
18.0189513	0.750292398	6.895786095	99.68	249.1507	1
93.7716794	-0.094491018	6.751471901	99.95	231.9577	1
44.7285545	-0.068058968	6.858215523	99.98	129.0942	1
64.9113799	-0.565961199	8.957382393	99.98	213.1414	1
76.2461434	0.004087591	6.359510231	99.84	108.1229	1
19.3879449	-0.285465116	10.18924427	99.91	69.771	1
38.4247611	-0.272022161	5.697961235	99.98	97.3957	1
63.0031006	-0.254446461	8.170739174	98.57	82.165	1
30.1774423	0.703571429	6.068721962	99.96	106.4071	1
42.3082219	-0.568253968	5.874389458	99.89	84.8274	1
59.6209268	-0.90988075	6.322508049	99.93	497.0442	1
42.8060303	0.028132992	9.380875206	94.29	482.6048	1
43.3616748	0.114814815	9.3005476	92.7	3365.7785	1
40.7040007	0.22746114	5.575473213	99.98	1376.4862	1
77.0946251	0.240915594	8.161455727	99.95	68.6113	1
25.0149758	-0.016239316	5.820051384	63.16	24.7613	1
39.268791	0.036986301	6.611818504	99.96	38.156	1
8.679465	-0.981081081	4.890620232	99.79	83.6709	1
54.2241358	-0.437284483	6.682753563	99.79	153.6237	1
9.2726486	0.212195122	6.376334572	4.78	485.1527	1
50.5406866	-0.131057269	5.456338692	99.98	167.9191	1
35.8342307	0.282779456	9.208164406	99.79	40.0506	1
52.8107405	0.03220339	8.602999687	99.89	88.9713	1
57.6731218	-0.17394636	8.022204018	99.95	600.6358	1
20.5104158	0.244444444	5.851540184	98.66	839.5218	1
21.3349846	0.084422111	6.568507195	98.24	1862.6119	1
21.0267394	0.263265306	4.654454231	99.79	1541.2366	1
64.9101774	-0.297246127	6.45460186	99.98	94.2175	1
36.6617223	-0.033333333	6.308866692	99.96	1230.3403	1
44.8791387	-0.679145729	6.088047218	99.95	104.5007	1
122.8850957	-0.720582707	6.477507973	99.96	187.1821	1
59.6513229	-0.343486239	4.630638695	99.96	111.6253	1
78.1854632	-0.165211268	5.804420662	99.98	135.0049	1
29.3545417	-0.84486692	8.680103874	92.44	559.1461	1
46.5963646	-0.460470588	5.469184303	99.98	211.6563	1
58.1734286	-0.475525813	5.625377846	49	285.9079	1
32.9796262	-0.080936455	8.622662544	99.96	142.5234	1
47.9247991	0.582774049	9.574667168	99.96	67.2859	1
96.1263793	-0.656206897	5.367897224	99.98	197.6264	1
117.0042657	-0.412370161	6.763294411	99.98	297.4805	1
69.9331695	0.156570513	6.315857887	78.04	175.0492	1
120.7432346	-0.550135747	9.089155769	99.96	56.9998	1
35.5933796	-0.08803681	6.663712502	99.98	989.8767	1
59.9398451	-0.418386492	5.956123924	99.98	385.7023	1
41.9224984	-0.093048128	7.566713524	99.93	56.3302	1
41.0555567	-0.105479452	7.095802498	53.31	870.2582	1
11.5108399	-1.176767677	10.01324558	32.89	1182.6629	1
23.8235451	-1.479710145	9.361276817	99.98	192.6715	1
49.0355647	-0.051315789	7.227896309	99.98	115.5025	1
29.5601583	-0.952651515	5.079894066	99.22	39.8446	1
54.3568788	0.669108911	5.2061903	99.35	64.0379	1
24.200809	-0.354017857	4.420902824	99.98	4169.074	1
84.2479533	-0.032345013	9.016822243	85.21	639.4885	1
38.546279	-0.288495575	5.204996681	99.61	420.9946	1
52.8426106	-0.204545455	5.992785072	99.95	188.0442	1
44.2661213	-0.104197531	6.801831245	99.98	1384.8396	1
64.9962899	-0.204208754	9.515807533	93.13	15863.5816	1
16.594928	-0.043046358	9.144405174	99.98	592.4026	1
70.3593767	0.429495268	8.802658272	93.92	121.0016	1
156.2409724	-0.106327273	5.005093956	10.36	68.7555	1
79.9352993	-0.365983607	8.409916878	99.95	137.9549	1
24.4898384	0.087280702	6.653595161	99.91	46.7857	1
67.4623879	0.233990148	6.068210411	7.4	32.796	1
116.1495539	-0.275626204	6.377698708	99.96	60.0547	1
70.3803178	-0.454918033	9.570154381	99.88	26.7455	1
36.9846823	-0.216768293	4.713964653	99.98	134.1814	1
86.1122391	0.329910141	9.081999779	99.96	211.0974	1
42.5402365	-0.181201044	9.196495628	99.28	98.681	1
74.7384622	-0.181938326	5.292983437	99.95	273.9885	1
30.3686514	0.202083333	10.2393362	99.91	173.445	1
31.912049	0.129194631	9.34760952	99.98	772.5792	1
49.6536066	-0.153777778	4.953882027	99.98	1430.0194	1
123.8242118	-0.106630824	4.773475075	99.98	203.2436	1
60.0398765	-0.359849906	5.180612755	99.7	27.8739	1
40.104655	-0.040668524	6.098789787	99.96	219.3178	1
23.4757812	-0.451231527	9.679686165	99.98	380.1564	1
20.4430454	-0.020441989	4.619952965	99.98	625.4463	1
35.4286304	-0.061702128	5.113258553	62.63	821.5794	1
35.0228725	0.178658537	7.986681938	59.1	2078.5949	1
55.5178837	-1.080566802	4.840715599	99.98	644.3523	1
22.8188737	-0.732653061	9.241816902	99.96	65.1587	1
74.0554784	-0.75320122	8.488052559	99.91	49.7635	1
30.517513	0.571180556	9.370689201	99.89	79.8018	1
26.4821463	-0.158995816	9.491051674	99.95	1436.4311	1
48.5393158	-0.854853273	9.12622509	99.95	51.9217	1
38.6781324	-1.16379822	6.255835915	99.98	72.5892	1
46.2156442	-0.287810945	9.230277061	97.46	162.9144	1
37.3851869	0.620821114	6.889079094	99.98	422.1185	1
47.2473068	-0.389976134	8.956931114	99.98	225.4686	1
47.1562308	-0.3575179	8.687711143	99.98	467.5353	1
25.2755012	-0.444343891	6.386395073	99.98	1492.4508	1
25.0621847	-0.419457014	6.38372364	99.98	728.4216	1
52.2637714	-0.394168467	6.99616375	99.93	50.3641	1
51.2138797	-0.115044248	9.069621849	99.82	378.6284	1
26.7272012	0.003571429	6.152900505	99.98	160.1954	1
48.3466397	-0.148173516	5.695346642	99.98	211.054	1
35.9869587	-0.212804878	8.761269569	99.98	159.8568	1
12.4382528	-0.181818182	9.341549492	99.98	342.9239	1
12.0611702	-0.856637168	10.63259335	31.01	133.8468	1
23.6339784	-0.552631579	9.673561668	99.03	110.0068	1
21.5571086	0.363829787	6.414416695	99.95	79.536	1
21.9476928	-0.469306931	9.587045097	99.98	183.9444	1
43.1589972	-0.327777778	6.980248833	99.86	209.8068	1
30.0726829	-0.425390625	7.761841774	99.95	4270.8493	1
73.4033756	-0.396171516	5.965843391	99.98	59.3916	1
11.4332873	-0.261165049	10.45440273	99.98	911.8657	1
31.8187097	-0.609655172	5.050337791	99.98	1369.4367	1
81.6835534	-0.693832021	9.305189323	99.98	73.5403	1
44.1096322	-0.930279898	9.783931541	99.88	147.5102	1
20.0533158	0.19744898	4.675939369	98.71	10665.6405	1
24.0467054	-0.590865385	9.063884163	86.89	643.7563	1
94.2146898	-0.348341232	6.985819054	99.75	4451.3689	1
37.8764865	0.182228916	8.665598488	99.77	407.6474	1
117.3196126	-0.47075743	6.000003624	99.98	403.1663	1
24.9932823	-0.922972973	10.31850338	99.98	8078.6611	1
89.3283974	-0.461538462	8.219090462	99.96	104.5816	1
191.2765533	-0.198707403	6.303239632	99.95	51.3146	1
37.6836591	0.027826087	7.712391853	10.93	288.6888	1
68.2328897	-0.16516129	6.342515373	99.98	195.6253	1
91.5210111	-0.489122373	4.968091774	99.95	209.9315	1
39.6770398	-0.361494253	5.272123528	97.55	239.4186	1
52.7260132	-0.247008547	6.302046013	99.84	1114.5939	1
145.3119903	-0.468437748	7.132179451	97.6	30.0254	1
113.3514094	-0.062463628	8.400117683	99.96	71.7486	1
173.243927	-0.391895425	8.571668053	99.98	207.7762	1
14.8269445	0.076296296	5.683239937	99.98	494.9575	1
29.5915138	-0.768461538	4.786150169	99.93	45.9999	1
34.3407581	0.136038961	9.096440697	99.98	187.775	1
42.882228	-0.841145833	8.280464363	99.96	145.1419	1
39.5260111	-0.285100287	5.391826439	75.53	106.7118	1
13.2379136	-0.152542373	6.16949749	99.98	468.808	1
39.7682388	-0.081896552	6.722029305	99.86	72.7278	1
55.3888082	-0.612164948	6.449997902	99.93	104.4134	1
59.9888664	-0.42387218	9.530377388	99.96	313.2058	1
128.1549765	-0.640120275	4.91773243	99.98	134.0692	1
21.8359027	0.404265403	6.259075737	87.71	8488.9181	1
27.1567838	-0.070916335	8.753017616	99.26	91.4058	1
15.7841466	0.40890411	9.122743797	99.98	1938.359	1
100.0931949	0.096153846	6.656664467	99.96	133.329	1
16.6933869	-0.539869281	8.220637703	96.49	108.7285	1
62.3157184	-0.608348457	7.017819405	99.96	91.9362	1
72.6363519	-0.244764795	7.637875938	38.41	1338.5774	1
92.7111619	-0.428208232	8.468260765	93.13	448.3943	1
26.8015332	-0.082608696	8.856102562	99.98	1908.8214	1
129.0709407	-0.68806867	6.369627571	99.96	113.9817	1
22.3291099	-0.215121951	7.08500309	92.49	683.3224	1
18.2736155	-0.412121212	4.981278419	97.44	228.1487	1
13.980567	-0.317322835	5.754345512	88.37	376.0785	1
92.9964594	-0.333168317	5.835625267	99.88	1281.8381	1
94.0458621	-0.469795427	6.453067207	99.98	82.8273	1
37.3040596	-0.219298246	5.793791771	99.75	126.6038	1
59.4620911	-0.182899628	9.289265633	75.07	190.8921	1
54.5652285	-0.150898204	8.261768532	98.92	81.5156	1
57.2853856	-0.09829222	5.589398766	99.98	573.1317	1
19.9331669	-0.414973262	7.752235985	99.98	607.3255	1
34.8069132	-0.550967742	4.98406353	99.96	257.5404	1
30.6625109	-0.762686567	6.787678337	99.98	552.3702	1
78.1481187	-0.7625	8.195495033	99.96	33.822	1
13.2733155	-0.1	9.582274437	94.52	222.7419	1
67.649513	-0.038178914	9.212806129	99.77	103.9496	1
67.9259746	-0.026602564	9.227891731	99.96	550.3252	1
149.5525017	-0.112938596	6.023875999	99.81	812.7178	1
90.5930538	-0.177216749	8.170545769	99.86	30.1148	1
71.278254	-0.100597015	5.943619347	99.98	108.3592	1
45.1907397	-0.181219512	6.13124485	99.96	52.7457	1
95.5056468	-0.347882353	8.964989662	74.05	4.3732	1
60.5542469	-0.344341373	8.529763603	99.98	202.6543	1
38.9033939	-0.263943662	5.273203468	89.72	92.5645	1
40.4126309	0.101595745	6.276241112	99.96	52.4922	1
114.1041411	-0.187609756	6.212638283	68.85	65.2576	1
24.0970942	-0.158256881	5.632823753	99.98	1115.5431	1
64.2648612	-0.198603839	8.445438957	99.82	245.138	1
65.8380647	-0.279761905	8.444858742	99.98	785.7559	1
35.0212478	-0.618589744	8.886725044	99.88	32.9323	1
100.523205	-0.3796875	9.182570457	84.22	982.6979	1
91.375969	-0.863559322	7.700910378	99.98	237.7833	1
30.7238472	-0.494699647	5.69824543	99.98	759.0795	1
93.1417937	-0.229963899	8.196397591	99.91	93.001	1
16.8334726	-0.620134228	4.114142799	99.96	786.6503	1
49.6283886	-0.434168565	8.484893608	99.98	68.791	1
24.4373726	-0.385321101	5.070629311	91.08	507.8485	1
57.9748889	-0.145419847	5.023339272	99.56	103.0317	1
94.2592016	0.157417894	5.966809654	99.95	261.4111	1
28.005388	-0.709848485	6.382416344	99.98	1093.1466	1
34.5775014	-0.20974026	8.847076988	98.31	86.3563	1
52.9782575	-0.581291759	6.671158409	99.88	47.3885	1
60.75657	-0.571480144	5.656184578	99.98	201.786	1
41.0282602	-0.8648	5.668575478	99.98	491.9988	1
104.3770545	-0.752196653	9.298291206	99.98	95.7794	1
44.5272952	-0.158734177	6.516385841	99.98	1656.716	1
98.1698166	-0.426061998	5.207497597	99.98	51.1286	1
32.1345775	-1.255985915	5.714671898	99.98	227.0519	1
34.481666	-0.212040134	9.576794624	99.96	263.4818	1
46.4379845	-0.772792363	6.685936546	99.98	756.8553	1
41.635364	-0.140607735	9.272697258	99.93	232.1378	1
29.0698665	-1.21504065	9.332137108	99.98	224.57	1
51.4454569	-0.732613391	4.852026558	99.95	175.9088	1
40.873623	-0.0856	7.65464344	99.93	379.5651	1
59.538856	-0.303422053	5.384380531	99.84	55.2712	1
42.0916932	-0.74073107	4.869817162	99.96	148.5909	1
52.9456696	0.363777778	9.134283638	99.91	147.5313	1
39.7083871	-0.164931507	9.233500481	99.15	1247.0075	1
23.73529	0.19	9.135444069	74.14	346.4294	1
9.3116209	-0.56375	6.827863503	99.89	245.5019	1
51.6527262	-0.671641791	4.641835976	99.96	79.6872	1
38.0457097	-0.457058824	5.417574501	99.93	346.9683	1
38.8948999	-0.103943662	5.483053017	98.55	2690.2499	1
55.0133967	-0.995218295	8.273308372	98.47	224.3468	1
50.5358977	-0.800221239	8.98342762	99.95	293.6424	1
50.3227163	-0.127947598	5.671360588	99.96	168.3137	1
36.2650822	-0.143034056	5.721037865	99.98	169.391	1
47.6039965	-0.184074941	9.19243412	99.98	102.7904	1
25.3162934	0.071945701	9.179604912	99.98	267.9378	1
33.5650768	-0.054026846	4.764437675	99.98	118.8385	1
26.72173	-0.555319149	5.702792549	64.15	1351.8185	1
23.4369978	-1.375742574	4.774043465	96.42	957.5294	1
51.9901655	-0.478969957	4.755684471	99.98	87.8508	1
36.0160342	-0.029607251	6.526616859	52.32	1087.5226	1
18.1067373	0.204069767	8.609510994	60.3	4702.2427	1
24.5317454	-0.363133641	9.838213921	99.98	1843.5602	1
126.0834339	-0.731195841	8.967117119	99.98	173.4249	1
39.0977322	-0.271470588	7.133202553	93.35	311.9597	1
91.5330122	-0.513865031	5.145088387	38.22	2164.3136	1
54.0760523	-0.31703854	4.613700676	99.93	62.3387	1
54.4768915	0.021991701	6.512918663	36.15	752.7038	1
55.4801422	-0.068228106	8.360985374	96.9	307.3546	1
69.239395	-0.172123177	5.859497643	99.98	652.2089	1
15.6369269	-0.856115108	8.995612144	71.51	239.1552	1
50.4285644	-0.032045455	6.220141029	80.1	272.1139	1
12.8175909	-1.19009009	9.141697502	68.68	203.804	1
33.2678654	-1.153287197	5.400295448	80.91	306.5231	1
12.3489597	0.052252252	5.42212162	99	1566.3183	1
50.8051697	-0.284347826	7.151732063	99.96	175.4736	1
45.9273574	-0.097647059	6.565778923	99.98	1569.8198	1
99.9527479	-0.882089552	4.362074471	99.95	543.7777	1
32.3475578	-1.119934641	4.683896828	99.98	3685.0894	1
53.6490342	0.068240343	6.000458336	99.77	339.1893	1
61.5575782	0.157865169	9.218930626	99.98	315.034	1
114.2852356	-0.288435374	6.404299355	99.89	28.5343	1
175.6670806	-0.426436782	6.656778145	99.98	85.9235	1
112.1483559	-0.092391304	5.854495811	99.98	269.659	1
112.2975424	-0.091214215	5.854495811	99.98	77.7257	1
46.8315781	-0.127713626	5.142871666	99.89	73.0172	1
111.0739105	-0.242671984	5.707964897	99.91	300.1066	1
39.2100727	0.033147632	5.838467216	28.89	661.5736	1
59.4526094	-0.117790262	4.500022697	99.96	96.0045	1
51.0926407	-0.182570806	5.231711006	99.89	73.3641	1
61.1752224	-0.752788104	6.35678196	99.91	101.7928	1
52.3369328	0.242799189	4.714419365	99.96	228.8181	1
56.4537019	-0.158964143	6.797909355	96.81	471.5771	1
23.6070911	-0.207729469	9.581629753	89.28	52.9412	1
7.4455372	-0.194202899	10.11220455	99.96	254.9806	1
15.7322718	-0.677931034	10.05199108	99.95	3535.8834	1
42.2492634	-0.647453083	8.695125008	66.19	216.4903	1
33.5488618	-0.648109966	6.58112545	99.51	1231.2048	1
25.9964567	-0.665065502	5.579224586	99.98	548.2816	1
15.3535437	-0.12189781	8.92875843	4.35	203.0862	1
56.542749	-0.213663366	7.055503654	10.63	1125.5221	1
55.1244052	-0.166403162	6.842243767	95.8	2750.8929	1
55.2288996	-0.228031809	6.77909565	89.55	755.8555	1
29.4986634	0.493560606	9.727908516	52.88	83.1408	1
9.980628	-0.068181818	8.481476784	2.2	32.1853	1
28.8154754	0.163953488	9.682587242	99.98	1762.8766	1
79.1798626	-0.097226075	7.535508919	99.98	556.7152	1
41.2849154	-0.054005168	9.418976021	99.61	1597.572	1
31.2252482	-0.216666667	8.434672737	99.96	497.4205	1
104.9329268	-1.110860215	7.028391457	99.96	80.7857	1
17.9420241	-0.681132075	4.742099953	99.98	149.9591	1
30.1658113	-0.616606498	9.47287159	99.89	171.777	1
527.245082	-0.08161921	5.420018578	99.96	148.7451	1
44.1029774	-0.29280397	6.792850685	99.91	769.4672	1
43.2058598	-0.604785894	9.730035973	99.95	50.5212	1
26.2827971	-0.170954357	6.707364845	99.98	182.1282	1
151.0766788	-0.77033046	8.316953468	99.98	98.9967	1
64.3243712	-0.202146691	6.505302238	78.6	408.4199	1
44.8514046	-0.569924812	8.899231911	99.89	72.585	1
56.3283714	-0.322845691	8.663857841	99.15	1052.9188	1
8.2035216	0.193333333	6.670305824	17.1	22.5607	1
22.230139	-0.224242424	5.96590023	58.05	952.4398	1
22.318115	-0.225252525	5.514882851	98.63	319.6682	1
51.7634044	-0.416129032	9.095473671	97.41	1724.1921	1
35.3164008	0.063343109	8.839598656	99.98	264.3088	1
31.6353554	-1.018656716	6.326202583	31.98	108.8233	1
27.0606831	-0.6492	9.24510479	99.91	367.5527	1
16.4097019	-0.228476821	5.533298683	99.98	171.2251	1
48.5459195	-0.110434783	9.28578434	99.93	121.2606	1
30.3600209	-0.534220532	8.617118263	99.89	346.2359	1
39.2093442	-0.28559322	9.141826439	99.93	72.3745	1
44.2256711	0.018765432	6.266919518	99.98	224.4135	1
81.7779322	-0.034657534	8.567864418	99.98	69.3129	1
17.3667184	-0.811111111	4.337861061	99.98	335.3349	1
64.0172609	0.078947368	9.651835823	99.75	867.2812	1
17.0144417	-1.059060403	4.599263573	99.93	369.1591	1
26.9812422	-1.268879668	4.832871819	99.89	430.7348	1
91.4328294	-0.455555556	8.839920998	99.95	193.5187	1
19.8243855	-0.253846154	8.745023537	99.98	148.6766	1
83.590672	-0.291874181	8.654187584	99.98	316.0238	1
81.1148667	-0.583127572	5.028795815	99.93	22.1008	1
30.0614604	-0.22804428	4.676791954	98.7	396.2705	1
49.1160831	-0.825057471	6.491888237	99.95	55.9507	1
37.714573	-0.214925373	6.663087273	99.47	589.4954	1
